State,County,Winning Party,Dem. Candidate (1982),Dem. Votes,Dem. %,Rep. Candidate (1982),Rep. Votes,Rep. %,Highest Other (1982),Other Votes,Other %,Year
GA,POLK,D,"Nunn, Sam",4639,100,,,,"Scattered Write-Ins,",,,1990
GA,PULASKI,D,"Nunn, Sam",1521,100,,,,"Scattered Write-Ins,",,,1990
GA,PUTNAM,D,"Nunn, Sam",2034,100,,,,"Scattered Write-Ins,",,,1990
GA,QUITMAN,D,"Nunn, Sam",349,100,,,,"Scattered Write-Ins,",,,1990
GA,RABUN,D,"Nunn, Sam",2203,100,,,,"Scattered Write-Ins,",,,1990
GA,RANDOLPH,D,"Nunn, Sam",1582,100,,,,"Scattered Write-Ins,",,,1990
GA,RICHMOND,D,"Nunn, Sam",25980,100,,,,"Scattered Write-Ins,",,,1990
GA,ROCKDALE,D,"Nunn, Sam",9882,100,,,,"Scattered Write-Ins,",,,1990
GA,SCHLEY,D,"Nunn, Sam",597,100,,,,"Scattered Write-Ins,",,,1990
GA,SCREVEN,D,"Nunn, Sam",1730,100,,,,"Scattered Write-Ins,",,,1990
GA,SEMINOLE,D,"Nunn, Sam",1540,100,,,,"Scattered Write-Ins,",,,1990
GA,SPALDING,D,"Nunn, Sam",7073,100,,,,"Scattered Write-Ins,",,,1990
GA,STEPHENS,D,"Nunn, Sam",3225,100,,,,"Scattered Write-Ins,",,,1990
GA,STEWART,D,"Nunn, Sam",898,100,,,,"Scattered Write-Ins,",,,1990
GA,SUMTER,D,"Nunn, Sam",4152,100,,,,"Scattered Write-Ins,",,,1990
GA,TALBOT,D,"Nunn, Sam",1087,100,,,,"Scattered Write-Ins,",,,1990
GA,TALIAFERRO,D,"Nunn, Sam",481,100,,,,"Scattered Write-Ins,",,,1990
GA,TATTNALL,D,"Nunn, Sam",2534,100,,,,"Scattered Write-Ins,",,,1990
GA,TAYLOR,D,"Nunn, Sam",1746,100,,,,"Scattered Write-Ins,",,,1990
GA,TELFAIR,D,"Nunn, Sam",1588,100,,,,"Scattered Write-Ins,",,,1990
GA,TERRELL,D,"Nunn, Sam",1612,100,,,,"Scattered Write-Ins,",,,1990
GA,THOMAS,D,"Nunn, Sam",5737,100,,,,"Scattered Write-Ins,",,,1990
GA,TIFT,D,"Nunn, Sam",4056,100,,,,"Scattered Write-Ins,",,,1990
GA,TOOMBS,D,"Nunn, Sam",2938,100,,,,"Scattered Write-Ins,",,,1990
GA,TOWNS,D,"Nunn, Sam",1554,100,,,,"Scattered Write-Ins,",,,1990
GA,TREUTLEN,D,"Nunn, Sam",1125,100,,,,"Scattered Write-Ins,",,,1990
GA,TROUP,D,"Nunn, Sam",8319,100,,,,"Scattered Write-Ins,",,,1990
GA,TURNER,D,"Nunn, Sam",1467,100,,,,"Scattered Write-Ins,",,,1990
GA,TWIGGS,D,"Nunn, Sam",1584,100,,,,"Scattered Write-Ins,",,,1990
GA,UNION,D,"Nunn, Sam",2201,100,,,,"Scattered Write-Ins,",,,1990
GA,UPSON,D,"Nunn, Sam",4653,100,,,,"Scattered Write-Ins,",,,1990
GA,WALKER,D,"Nunn, Sam",6612,100,,,,"Scattered Write-Ins,",,,1990
GA,WALTON,D,"Nunn, Sam",5530,100,,,,"Scattered Write-Ins,",,,1990
GA,WARE,D,"Nunn, Sam",4200,100,,,,"Scattered Write-Ins,",,,1990
GA,WARREN,D,"Nunn, Sam",919,100,,,,"Scattered Write-Ins,",,,1990
GA,WASHINGTON,D,"Nunn, Sam",2634,100,,,,"Scattered Write-Ins,",,,1990
GA,WAYNE,D,"Nunn, Sam",3256,100,,,,"Scattered Write-Ins,",,,1990
GA,WEBSTER,D,"Nunn, Sam",290,100,,,,"Scattered Write-Ins,",,,1990
GA,WHEELER,D,"Nunn, Sam",611,100,,,,"Scattered Write-Ins,",,,1990
GA,WHITE,D,"Nunn, Sam",2229,100,,,,"Scattered Write-Ins,",,,1990
GA,WHITFIELD,D,"Nunn, Sam",8200,100,,,,"Scattered Write-Ins,",,,1990
GA,WILCOX,D,"Nunn, Sam",1418,100,,,,"Scattered Write-Ins,",,,1990
GA,WILKES,D,"Nunn, Sam",2185,100,,,,"Scattered Write-Ins,",,,1990
GA,WILKINSON,D,"Nunn, Sam",1571,100,,,,"Scattered Write-Ins,",,,1990
GA,WORTH,D,"Nunn, Sam",3178,100,,,,"Scattered Write-Ins,",,,1990
IA,ADAIR,D,"Harkin, Tom",2139,57.7,"Tauke, Tom",1562,42.2,"Scattered Write-Ins,",3,0.1,1990
IA,ADAMS,D,"Harkin, Tom",1031,52.8,"Tauke, Tom",921,47.2,"Scattered Write-Ins,",,,1990
IA,ALLAMAKEE,R,"Harkin, Tom",2048,39,"Tauke, Tom",3207,61,"Scattered Write-Ins,",,,1990
IA,APPANOOSE,D,"Harkin, Tom",2616,57.4,"Tauke, Tom",1943,42.6,"Scattered Write-Ins,",,,1990
IA,AUDUBON,D,"Harkin, Tom",1814,54.5,"Tauke, Tom",1513,45.5,"Scattered Write-Ins,",,,1990
IA,BENTON,D,"Harkin, Tom",4381,54.4,"Tauke, Tom",3675,45.6,"Scattered Write-Ins,",1,0,1990
IA,BLACK HAWK,D,"Harkin, Tom",23205,54.2,"Tauke, Tom",19577,45.7,"Scattered Write-Ins,",18,0,1990
IA,BOONE,D,"Harkin, Tom",6109,64.3,"Tauke, Tom",3392,35.7,"Scattered Write-Ins,",,,1990
IA,BREMER,D,"Harkin, Tom",4071,50.1,"Tauke, Tom",4051,49.9,"Scattered Write-Ins,",1,0,1990
IA,BUCHANAN,R,"Harkin, Tom",3591,49.3,"Tauke, Tom",3694,50.7,"Scattered Write-Ins,",5,0.1,1990
IA,BUENA VISTA,R,"Harkin, Tom",3523,49.3,"Tauke, Tom",3622,50.7,"Scattered Write-Ins,",,,1990
IA,BUTLER,R,"Harkin, Tom",2026,40,"Tauke, Tom",3045,60,"Scattered Write-Ins,",,,1990
IA,CALHOUN,D,"Harkin, Tom",2183,51.8,"Tauke, Tom",2034,48.2,"Scattered Write-Ins,",,,1990
IA,CARROLL,R,"Harkin, Tom",3401,47,"Tauke, Tom",3831,52.9,"Scattered Write-Ins,",4,0.1,1990
IA,CASS,R,"Harkin, Tom",2737,45.3,"Tauke, Tom",3303,54.6,"Scattered Write-Ins,",5,0.1,1990
IA,CEDAR,R,"Harkin, Tom",2977,49,"Tauke, Tom",3100,51,"Scattered Write-Ins,",4,0.1,1990
IA,CERRO GORDO,D,"Harkin, Tom",8841,50.4,"Tauke, Tom",8717,49.6,"Scattered Write-Ins,",1,0,1990
IA,CHEROKEE,D,"Harkin, Tom",2958,52.3,"Tauke, Tom",2697,47.7,"Scattered Write-Ins,",1,0,1990
IA,CHICKASAW,D,"Harkin, Tom",2725,52.4,"Tauke, Tom",2464,47.4,"Scattered Write-Ins,",8,0.2,1990
IA,CLARKE,D,"Harkin, Tom",2262,65.1,"Tauke, Tom",1212,34.9,"Scattered Write-Ins,",3,0.1,1990
IA,CLAY,D,"Harkin, Tom",3160,53.2,"Tauke, Tom",2778,46.8,"Scattered Write-Ins,",1,0,1990
IA,CLAYTON,R,"Harkin, Tom",3218,45.1,"Tauke, Tom",3914,54.9,"Scattered Write-Ins,",1,0,1990
IA,CLINTON,R,"Harkin, Tom",8586,47.7,"Tauke, Tom",9398,52.3,"Scattered Write-Ins,",2,0,1990
IA,CRAWFORD,D,"Harkin, Tom",2807,50.7,"Tauke, Tom",2733,49.3,"Scattered Write-Ins,",1,0,1990
IA,DALLAS,D,"Harkin, Tom",6754,62.9,"Tauke, Tom",3967,37,"Scattered Write-Ins,",15,0.1,1990
IA,DAVIS,D,"Harkin, Tom",1942,63.4,"Tauke, Tom",1118,36.5,"Scattered Write-Ins,",3,0.1,1990
IA,DECATUR,D,"Harkin, Tom",1909,65.1,"Tauke, Tom",1024,34.9,"Scattered Write-Ins,",1,0,1990
IA,DELAWARE,R,"Harkin, Tom",2474,38.4,"Tauke, Tom",3966,61.6,"Scattered Write-Ins,",,,1990
IA,DES MOINES,D,"Harkin, Tom",9125,59.7,"Tauke, Tom",6149,40.3,"Scattered Write-Ins,",3,0,1990
IA,DICKINSON,R,"Harkin, Tom",2779,48.3,"Tauke, Tom",2969,51.7,"Scattered Write-Ins,",,,1990
IA,DUBUQUE,R,"Harkin, Tom",13939,43.7,"Tauke, Tom",17964,56.3,"Scattered Write-Ins,",29,0.1,1990
IA,EMMET,R,"Harkin, Tom",1914,49.2,"Tauke, Tom",1977,50.8,"Scattered Write-Ins,",1,0,1990
IA,FAYETTE,R,"Harkin, Tom",4112,45.8,"Tauke, Tom",4861,54.2,"Scattered Write-Ins,",2,0,1990
IA,FLOYD,D,"Harkin, Tom",3108,51.4,"Tauke, Tom",2928,48.5,"Scattered Write-Ins,",5,0.1,1990
IA,FRANKLIN,D,"Harkin, Tom",2165,50.8,"Tauke, Tom",2094,49.2,"Scattered Write-Ins,",,,1990
IA,FREMONT,R,"Harkin, Tom",1386,42.7,"Tauke, Tom",1859,57.3,"Scattered Write-Ins,",,,1990
IA,GREENE,D,"Harkin, Tom",2744,61.6,"Tauke, Tom",1706,38.3,"Scattered Write-Ins,",1,0,1990
IA,GRUNDY,R,"Harkin, Tom",1916,40.6,"Tauke, Tom",2803,59.4,"Scattered Write-Ins,",,,1990
IA,GUTHRIE,D,"Harkin, Tom",2496,60.9,"Tauke, Tom",1605,39.1,"Scattered Write-Ins,",,,1990
IA,HAMILTON,D,"Harkin, Tom",3420,56.4,"Tauke, Tom",2648,43.6,"Scattered Write-Ins,",,,1990
IA,HANCOCK,D,"Harkin, Tom",2706,58.4,"Tauke, Tom",1918,41.4,"Scattered Write-Ins,",8,0.2,1990
IA,HARDIN,D,"Harkin, Tom",4328,56.2,"Tauke, Tom",3364,43.7,"Scattered Write-Ins,",8,0.1,1990
IA,HARRISON,R,"Harkin, Tom",2100,46.3,"Tauke, Tom",2437,53.7,"Scattered Write-Ins,",1,0,1990
IA,HENRY,D,"Harkin, Tom",3360,52.5,"Tauke, Tom",3040,47.5,"Scattered Write-Ins,",,,1990
IA,HOWARD,R,"Harkin, Tom",1850,46.6,"Tauke, Tom",2117,53.3,"Scattered Write-Ins,",3,0.1,1990
IA,HUMBOLDT,D,"Harkin, Tom",2210,50.8,"Tauke, Tom",2142,49.2,"Scattered Write-Ins,",,,1990
IA,IDA,D,"Harkin, Tom",1587,51,"Tauke, Tom",1524,49,"Scattered Write-Ins,",1,0,1990
IA,IOWA,D,"Harkin, Tom",2918,51.4,"Tauke, Tom",2758,48.6,"Scattered Write-Ins,",1,0,1990
IA,JACKSON,R,"Harkin, Tom",3309,45.4,"Tauke, Tom",3982,54.6,"Scattered Write-Ins,",5,0.1,1990
IA,JASPER,D,"Harkin, Tom",8386,61.3,"Tauke, Tom",5288,38.6,"Scattered Write-Ins,",14,0.1,1990
IA,JEFFERSON,D,"Harkin, Tom",2962,52.5,"Tauke, Tom",2682,47.5,"Scattered Write-Ins,",3,0.1,1990
IA,JOHNSON,D,"Harkin, Tom",22027,67.7,"Tauke, Tom",10420,32,"Scattered Write-Ins,",89,0.3,1990
IA,JONES,R,"Harkin, Tom",3300,47.5,"Tauke, Tom",3647,52.5,"Scattered Write-Ins,",4,0.1,1990
IA,KEOKUK,D,"Harkin, Tom",2436,55.6,"Tauke, Tom",1942,44.4,"Scattered Write-Ins,",,,1990
IA,KOSSUTH,R,"Harkin, Tom",3251,44.4,"Tauke, Tom",4067,55.6,"Scattered Write-Ins,",,,1990
IA,LEE,D,"Harkin, Tom",7697,59.2,"Tauke, Tom",5301,40.8,"Scattered Write-Ins,",2,0,1990
IA,LINN,D,"Harkin, Tom",33212,52.3,"Tauke, Tom",30193,47.5,"Scattered Write-Ins,",142,0.2,1990
IA,LOUISA,D,"Harkin, Tom",2027,53.9,"Tauke, Tom",1733,46,"Scattered Write-Ins,",4,0.1,1990
IA,LUCAS,D,"Harkin, Tom",2231,62.5,"Tauke, Tom",1336,37.4,"Scattered Write-Ins,",2,0.1,1990
IA,LYON,R,"Harkin, Tom",1204,29.7,"Tauke, Tom",2846,70.3,"Scattered Write-Ins,",,,1990
IA,MADISON,R,"Harkin, Tom",1893,36.7,"Tauke, Tom",3259,63.2,"Scattered Write-Ins,",5,0.1,1990
IA,MAHASKA,R,"Harkin, Tom",3499,46.1,"Tauke, Tom",4086,53.9,"Scattered Write-Ins,",,,1990
IA,MARION,D,"Harkin, Tom",6015,55.8,"Tauke, Tom",4773,44.2,"Scattered Write-Ins,",1,0,1990
IA,MARSHALL,D,"Harkin, Tom",8628,58.2,"Tauke, Tom",6174,41.7,"Scattered Write-Ins,",11,0.1,1990
IA,MILLS,R,"Harkin, Tom",1560,40.6,"Tauke, Tom",2282,59.4,"Scattered Write-Ins,",,,1990
IA,MITCHELL,R,"Harkin, Tom",1945,44.2,"Tauke, Tom",2460,55.8,"Scattered Write-Ins,",,,1990
IA,MONONA,D,"Harkin, Tom",1832,54.2,"Tauke, Tom",1544,45.7,"Scattered Write-Ins,",2,0.1,1990
IA,MONROE,D,"Harkin, Tom",1988,61.5,"Tauke, Tom",1243,38.5,"Scattered Write-Ins,",1,0,1990
IA,MONTGOMERY,R,"Harkin, Tom",1528,38.6,"Tauke, Tom",2424,61.3,"Scattered Write-Ins,",4,0.1,1990
IA,MUSCATINE,D,"Harkin, Tom",5646,50.4,"Tauke, Tom",5565,49.6,"Scattered Write-Ins,",1,0,1990
IA,O'BRIEN,R,"Harkin, Tom",2140,38.5,"Tauke, Tom",3424,61.5,"Scattered Write-Ins,",,,1990
IA,OSCEOLA,R,"Harkin, Tom",989,39.1,"Tauke, Tom",1539,60.9,"Scattered Write-Ins,",,,1990
IA,PAGE,R,"Harkin, Tom",1799,34.5,"Tauke, Tom",3409,65.5,"Scattered Write-Ins,",,,1990
IA,PALO ALTO,D,"Harkin, Tom",2128,51.8,"Tauke, Tom",1982,48.2,"Scattered Write-Ins,",,,1990
IA,PLYMOUTH,R,"Harkin, Tom",3106,43.1,"Tauke, Tom",4100,56.8,"Scattered Write-Ins,",6,0.1,1990
IA,POCAHONTAS,D,"Harkin, Tom",1866,51.2,"Tauke, Tom",1782,48.8,"Scattered Write-Ins,",,,1990
IA,POLK,D,"Harkin, Tom",75892,63.5,"Tauke, Tom",43289,36.2,"Scattered Write-Ins,",288,0.2,1990
IA,POTTAWATTAMIE,D,"Harkin, Tom",11486,50,"Tauke, Tom",11472,50,"Scattered Write-Ins,",1,0,1990
IA,POWESHIEK,D,"Harkin, Tom",4077,60.1,"Tauke, Tom",2707,39.9,"Scattered Write-Ins,",,,1990
IA,RINGGOLD,D,"Harkin, Tom",1581,62.7,"Tauke, Tom",942,37.3,"Scattered Write-Ins,",,,1990
IA,SAC,R,"Harkin, Tom",1968,48.5,"Tauke, Tom",2088,51.5,"Scattered Write-Ins,",,,1990
IA,SCOTT,D,"Harkin, Tom",24704,52.9,"Tauke, Tom",22023,47.1,"Scattered Write-Ins,",10,0,1990
IA,SHELBY,R,"Harkin, Tom",1939,40.3,"Tauke, Tom",2877,59.7,"Scattered Write-Ins,",,,1990
IA,SIOUX,D,"Harkin, Tom",8568,79.8,"Tauke, Tom",2164,20.2,"Scattered Write-Ins,",,,1990
IA,STORY,D,"Harkin, Tom",16068,63.6,"Tauke, Tom",9198,36.4,"Scattered Write-Ins,",11,0,1990
IA,TAMA,D,"Harkin, Tom",3642,55.6,"Tauke, Tom",2909,44.4,"Scattered Write-Ins,",,,1990
IA,TAYLOR,D,"Harkin, Tom",1708,56.1,"Tauke, Tom",1338,43.9,"Scattered Write-Ins,",,,1990
IA,UNION,D,"Harkin, Tom",2908,60.5,"Tauke, Tom",1895,39.5,"Scattered Write-Ins,",,,1990
IA,VAN BUREN,D,"Harkin, Tom",1465,50.4,"Tauke, Tom",1440,49.5,"Scattered Write-Ins,",3,0.1,1990
IA,WAPELLO,D,"Harkin, Tom",8147,67,"Tauke, Tom",4013,33,"Scattered Write-Ins,",1,0,1990
IA,WARREN,D,"Harkin, Tom",8865,64.8,"Tauke, Tom",4822,35.2,"Scattered Write-Ins,",4,0,1990
IA,WASHINGTON,D,"Harkin, Tom",3107,50.6,"Tauke, Tom",3037,49.4,"Scattered Write-Ins,",1,0,1990
IA,WAYNE,D,"Harkin, Tom",1901,66.4,"Tauke, Tom",961,33.6,"Scattered Write-Ins,",2,0.1,1990
IA,WEBSTER,D,"Harkin, Tom",8165,58.8,"Tauke, Tom",5731,41.2,"Scattered Write-Ins,",,,1990
IA,WINNEBAGO,R,"Harkin, Tom",2160,43.5,"Tauke, Tom",2809,56.5,"Scattered Write-Ins,",1,0,1990
IA,WINNESHIEK,R,"Harkin, Tom",3564,49,"Tauke, Tom",3710,51,"Scattered Write-Ins,",,,1990
IA,WOODBURY,D,"Harkin, Tom",15595,51.3,"Tauke, Tom",14486,47.6,"Scattered Write-Ins,",324,1.1,1990
IA,WORTH,R,"Harkin, Tom",1660,47.6,"Tauke, Tom",1826,52.3,"Scattered Write-Ins,",3,0.1,1990
IA,WRIGHT,D,"Harkin, Tom",2550,52.2,"Tauke, Tom",2328,47.7,"Scattered Write-Ins,",3,0.1,1990
ID,ADA,R,"Twilegar, Ron",27882,38.3,"Craig, Larry",44954,61.7,,,,1990
ID,ADAMS,R,"Twilegar, Ron",389,26.9,"Craig, Larry",1056,73.1,,,,1990
ID,BANNOCK,R,"Twilegar, Ron",10301,49.6,"Craig, Larry",10465,50.4,,,,1990
ID,BEAR LAKE,R,"Twilegar, Ron",613,30.5,"Craig, Larry",1398,69.5,,,,1990
ID,BENEWAH,R,"Twilegar, Ron",1072,47.1,"Craig, Larry",1204,52.9,,,,1990
ID,BINGHAM,R,"Twilegar, Ron",3995,35.1,"Craig, Larry",7392,64.9,,,,1990
ID,BLAINE,D,"Twilegar, Ron",2758,59.1,"Craig, Larry",1912,40.9,,,,1990
ID,BOISE,R,"Twilegar, Ron",417,29.7,"Craig, Larry",986,70.3,,,,1990
ID,BONNER,R,"Twilegar, Ron",4091,48.7,"Craig, Larry",4307,51.3,,,,1990
ID,BONNEVILLE,R,"Twilegar, Ron",8515,36.6,"Craig, Larry",14748,63.4,,,,1990
ID,BOUNDARY,R,"Twilegar, Ron",971,35.7,"Craig, Larry",1749,64.3,,,,1990
ID,BUTTE,R,"Twilegar, Ron",410,37.7,"Craig, Larry",678,62.3,,,,1990
ID,CAMAS,R,"Twilegar, Ron",122,29,"Craig, Larry",298,71,,,,1990
ID,CANYON,R,"Twilegar, Ron",7668,30.4,"Craig, Larry",17582,69.6,,,,1990
ID,CARIBOU,R,"Twilegar, Ron",731,31.7,"Craig, Larry",1578,68.3,,,,1990
ID,CASSIA,R,"Twilegar, Ron",1427,26.5,"Craig, Larry",3956,73.5,,,,1990
ID,CLARK,R,"Twilegar, Ron",100,27.2,"Craig, Larry",267,72.8,,,,1990
ID,CLEARWATER,R,"Twilegar, Ron",1373,48.5,"Craig, Larry",1456,51.5,,,,1990
ID,CUSTER,R,"Twilegar, Ron",443,34.9,"Craig, Larry",826,65.1,,,,1990
ID,ELMORE,R,"Twilegar, Ron",1635,39.1,"Craig, Larry",2548,60.9,,,,1990
ID,FRANKLIN,R,"Twilegar, Ron",713,26.8,"Craig, Larry",1951,73.2,,,,1990
ID,FREMONT,R,"Twilegar, Ron",994,28,"Craig, Larry",2560,72,,,,1990
ID,GEM,R,"Twilegar, Ron",1556,36.4,"Craig, Larry",2718,63.6,,,,1990
ID,GOODING,R,"Twilegar, Ron",1383,37.2,"Craig, Larry",2335,62.8,,,,1990
ID,IDAHO,R,"Twilegar, Ron",1786,37.3,"Craig, Larry",3000,62.7,,,,1990
ID,JEFFERSON,R,"Twilegar, Ron",1296,26.5,"Craig, Larry",3599,73.5,,,,1990
ID,JEROME,R,"Twilegar, Ron",1460,34.5,"Craig, Larry",2771,65.5,,,,1990
ID,KOOTENAI,R,"Twilegar, Ron",9166,44.1,"Craig, Larry",11607,55.9,,,,1990
ID,LATAH,D,"Twilegar, Ron",5026,51.2,"Craig, Larry",4786,48.8,,,,1990
ID,LEMHI,R,"Twilegar, Ron",820,34.1,"Craig, Larry",1584,65.9,,,,1990
ID,LEWIS,R,"Twilegar, Ron",550,45.2,"Craig, Larry",666,54.8,,,,1990
ID,LINCOLN,R,"Twilegar, Ron",438,38.7,"Craig, Larry",694,61.3,,,,1990
ID,MADISON,R,"Twilegar, Ron",1072,20.7,"Craig, Larry",4113,79.3,,,,1990
ID,MINIDOKA,R,"Twilegar, Ron",1791,34.9,"Craig, Larry",3345,65.1,,,,1990
ID,NEZ PERCE,D,"Twilegar, Ron",5638,52,"Craig, Larry",5211,48,,,,1990
ID,ONEIDA,R,"Twilegar, Ron",444,32.8,"Craig, Larry",911,67.2,,,,1990
ID,OWYHEE,R,"Twilegar, Ron",484,23.8,"Craig, Larry",1547,76.2,,,,1990
ID,PAYETTE,R,"Twilegar, Ron",1365,29.6,"Craig, Larry",3249,70.4,,,,1990
ID,POWER,R,"Twilegar, Ron",744,37.5,"Craig, Larry",1240,62.5,,,,1990
ID,SHOSHONE,D,"Twilegar, Ron",2540,54.5,"Craig, Larry",2121,45.5,,,,1990
ID,TETON,R,"Twilegar, Ron",416,35.1,"Craig, Larry",768,64.9,,,,1990
ID,TWIN FALLS,R,"Twilegar, Ron",5890,38.2,"Craig, Larry",9529,61.8,,,,1990
ID,VALLEY,R,"Twilegar, Ron",923,35.2,"Craig, Larry",1700,64.8,,,,1990
ID,WASHINGTON,R,"Twilegar, Ron",887,28,"Craig, Larry",2276,72,,,,1990
IL,ADAMS,D,"Simon, Paul",16133,65.8,"Martin, Lynn",8383,34.2,,,,1990
IL,ALEXANDER,D,"Simon, Paul",3099,77.4,"Martin, Lynn",907,22.6,,,,1990
IL,BOND,D,"Simon, Paul",4012,63.2,"Martin, Lynn",2332,36.8,,,,1990
IL,BOONE,D,"Simon, Paul",4369,53.7,"Martin, Lynn",3770,46.3,,,,1990
IL,BROWN,D,"Simon, Paul",1596,64,"Martin, Lynn",898,36,,,,1990
IL,BUREAU,D,"Simon, Paul",8989,62.8,"Martin, Lynn",5326,37.2,,,,1990
IL,CALHOUN,D,"Simon, Paul",1922,68.9,"Martin, Lynn",869,31.1,,,,1990
IL,CARROLL,D,"Simon, Paul",3802,57,"Martin, Lynn",2873,43,,,,1990
IL,CASS,D,"Simon, Paul",3591,67.7,"Martin, Lynn",1713,32.3,,,,1990
IL,CHAMPAIGN,D,"Simon, Paul",28662,62.4,"Martin, Lynn",17298,37.6,,,,1990
IL,CHRISTIAN,D,"Simon, Paul",10009,69.2,"Martin, Lynn",4459,30.8,,,,1990
IL,CLARK,D,"Simon, Paul",3566,53.5,"Martin, Lynn",3098,46.5,,,,1990
IL,CLAY,D,"Simon, Paul",3355,63.2,"Martin, Lynn",1955,36.8,,,,1990
IL,CLINTON,D,"Simon, Paul",7360,62,"Martin, Lynn",4507,38,,,,1990
IL,COLES,D,"Simon, Paul",10354,63.4,"Martin, Lynn",5983,36.6,,,,1990
IL,COOK,D,"Simon, Paul",941929,71.2,"Martin, Lynn",381604,28.8,,,,1990
IL,CRAWFORD,D,"Simon, Paul",4126,55.6,"Martin, Lynn",3290,44.4,,,,1990
IL,CUMBERLAND,D,"Simon, Paul",2578,56.9,"Martin, Lynn",1951,43.1,,,,1990
IL,DE WITT,D,"Simon, Paul",3557,61.8,"Martin, Lynn",2199,38.2,,,,1990
IL,DEKALB,D,"Simon, Paul",11903,57.6,"Martin, Lynn",8763,42.4,,,,1990
IL,DOUGLAS,D,"Simon, Paul",4105,60.8,"Martin, Lynn",2650,39.2,,,,1990
IL,dupage,D,"Simon, Paul",109975,50.2,"Martin, Lynn",108923,49.8,,,,1990
IL,EDGAR,D,"Simon, Paul",4185,52.2,"Martin, Lynn",3832,47.8,,,,1990
IL,EDWARDS,R,"Simon, Paul",1370,48.3,"Martin, Lynn",1466,51.7,,,,1990
IL,EFFINGHAM,D,"Simon, Paul",7416,62.2,"Martin, Lynn",4511,37.8,,,,1990
IL,FAYETTE,D,"Simon, Paul",5510,62.7,"Martin, Lynn",3277,37.3,,,,1990
IL,FORD,D,"Simon, Paul",2482,50.9,"Martin, Lynn",2394,49.1,,,,1990
IL,FRANKLIN,D,"Simon, Paul",12757,78.2,"Martin, Lynn",3550,21.8,,,,1990
IL,FULTON,D,"Simon, Paul",9745,70.1,"Martin, Lynn",4162,29.9,,,,1990
IL,GALLATIN,D,"Simon, Paul",2824,80,"Martin, Lynn",706,20,,,,1990
IL,GREENE,D,"Simon, Paul",4021,64.2,"Martin, Lynn",2245,35.8,,,,1990
IL,GRUNDY,D,"Simon, Paul",7207,58.3,"Martin, Lynn",5147,41.7,,,,1990
IL,HAMILTON,D,"Simon, Paul",3137,74.2,"Martin, Lynn",1093,25.8,,,,1990
IL,HANCOCK,D,"Simon, Paul",5062,64.2,"Martin, Lynn",2822,35.8,,,,1990
IL,HARDIN,D,"Simon, Paul",2003,75.8,"Martin, Lynn",641,24.2,,,,1990
IL,HENDERSON,D,"Simon, Paul",2158,65.6,"Martin, Lynn",1134,34.4,,,,1990
IL,HENRY,D,"Simon, Paul",10889,63.8,"Martin, Lynn",6176,36.2,,,,1990
IL,IROQUOIS,D,"Simon, Paul",6398,54.6,"Martin, Lynn",5311,45.4,,,,1990
IL,JACKSON,D,"Simon, Paul",12122,74.8,"Martin, Lynn",4094,25.2,,,,1990
IL,JASPER,D,"Simon, Paul",2756,59.2,"Martin, Lynn",1901,40.8,,,,1990
IL,JEFFERSON,D,"Simon, Paul",8549,69.5,"Martin, Lynn",3743,30.5,,,,1990
IL,JERSEY,D,"Simon, Paul",5094,65.6,"Martin, Lynn",2668,34.4,,,,1990
IL,JO DAVIESS,D,"Simon, Paul",4622,57.4,"Martin, Lynn",3430,42.6,,,,1990
IL,JOHNSON,D,"Simon, Paul",2867,67.5,"Martin, Lynn",1380,32.5,,,,1990
IL,KANE,D,"Simon, Paul",40601,55.3,"Martin, Lynn",32812,44.7,,,,1990
IL,KANKAKEE,D,"Simon, Paul",17394,64.6,"Martin, Lynn",9545,35.4,,,,1990
IL,KENDALL,D,"Simon, Paul",6187,50.8,"Martin, Lynn",5992,49.2,,,,1990
IL,KNOX,D,"Simon, Paul",12887,68.3,"Martin, Lynn",5984,31.7,,,,1990
IL,LA SALLE,D,"Simon, Paul",24940,65.1,"Martin, Lynn",13367,34.9,,,,1990
IL,LAKE,D,"Simon, Paul",70951,55.9,"Martin, Lynn",56036,44.1,,,,1990
IL,LAWRENCE,D,"Simon, Paul",3227,58.8,"Martin, Lynn",2265,41.2,,,,1990
IL,LEE,D,"Simon, Paul",5953,53.4,"Martin, Lynn",5189,46.6,,,,1990
IL,LIVINGSTON,D,"Simon, Paul",6847,54,"Martin, Lynn",5829,46,,,,1990
IL,LOGAN,D,"Simon, Paul",6407,57.7,"Martin, Lynn",4700,42.3,,,,1990
IL,MACON,D,"Simon, Paul",25953,67.8,"Martin, Lynn",12352,32.2,,,,1990
IL,MACOUPIN,D,"Simon, Paul",12410,67.8,"Martin, Lynn",5901,32.2,,,,1990
IL,MADISON,D,"Simon, Paul",47619,67.7,"Martin, Lynn",22722,32.3,,,,1990
IL,MARION,D,"Simon, Paul",9148,64.7,"Martin, Lynn",4996,35.3,,,,1990
IL,MARSHALL,D,"Simon, Paul",3213,64,"Martin, Lynn",1808,36,,,,1990
IL,MASON,D,"Simon, Paul",4096,69.1,"Martin, Lynn",1831,30.9,,,,1990
IL,MASSAC,D,"Simon, Paul",3660,73.4,"Martin, Lynn",1327,26.6,,,,1990
IL,MCDONOUGH,D,"Simon, Paul",6459,64.9,"Martin, Lynn",3490,35.1,,,,1990
IL,MCHENRY,R,"Simon, Paul",23539,48.3,"Martin, Lynn",25209,51.7,,,,1990
